2.83e+05	0.0050129
2.84e+05	0.0047407
2.85e+05	0.0044399
2.86e+05	0.0041724
2.87e+05	0.0038704
2.88e+05	0.0036077
2.89e+05	0.003304
2.9e+05	0.0030465
2.91e+05	0.0027401
2.92e+05	0.0024884
2.93e+05	0.0021776
2.94e+05	0.0019329
2.95e+05	0.0016136
2.96e+05	0.0013788
2.97e+05	0.0010399
2.98e+05	0.00082332
2.99e+05	0.00040613
3e+05	0.00025534
3.01e+05	0.0002617
3.02e+05	0.00031044
3.03e+05	0.0004134
3.04e+05	0.00065996
3.05e+05	0.00099484
3.06e+05	0.0012489
3.07e+05	0.0015449
3.08e+05	0.0017941
3.09e+05	0.0020838
3.1e+05	0.0023281
3.11e+05	0.0026164
3.12e+05	0.0028563
3.13e+05	0.0031443
3.14e+05	0.0033804
3.15e+05	0.0036547
3.16e+05	0.003901
3.17e+05	0.0041649
3.18e+05	0.0044186
3.19e+05	0.0046742
3.2e+05	0.0049335
3.21e+05	0.0051822
3.22e+05	0.0054458
3.23e+05	0.0056885
3.24e+05	0.0059539
3.25e+05	0.0061931
3.26e+05	0.0064503
3.27e+05	0.0066959
3.28e+05	0.0069461
3.29e+05	0.0071968
3.3e+05	0.0074408
3.31e+05	0.0076959
3.32e+05	0.0079344
3.33e+05	0.0081882
3.34e+05	0.0084267
3.35e+05	0.0086739
3.36e+05	0.0089177
3.37e+05	0.009159
3.38e+05	0.0094072
3.39e+05	0.0096432
3.4e+05	0.0098912
3.41e+05	0.010126
3.42e+05	0.010369
3.43e+05	0.010609
3.44e+05	0.010845
3.45e+05	0.01109
3.46e+05	0.011321
3.47e+05	0.011563
3.48e+05	0.011797
3.49e+05	0.012033
3.5e+05	0.012271
3.51e+05	0.012502
3.52e+05	0.012742
3.53e+05	0.012971
3.54e+05	0.013206
3.55e+05	0.01344
3.56e+05	0.013669
3.57e+05	0.013907
3.58e+05	0.014133
3.59e+05	0.014365
3.6e+05	0.014596
3.61e+05	0.014823
3.62e+05	0.015058
3.63e+05	0.015281
3.64e+05	0.015511
3.65e+05	0.015739
3.66e+05	0.015964
3.67e+05	0.016195
3.68e+05	0.016417
3.69e+05	0.016644
3.7e+05	0.01687
3.71e+05	0.017092
3.72e+05	0.01732
3.73e+05	0.017541
3.74e+05	0.017764
3.75e+05	0.01799
3.76e+05	0.018209
3.77e+05	0.018433
3.78e+05	0.018654
3.79e+05	0.018874
3.8e+05	0.019099
3.81e+05	0.019315
3.82e+05	0.019535
3.83e+05	0.019756
3.84e+05	0.019972
3.85e+05	0.020193
3.86e+05	0.02041
3.87e+05	0.020627
3.88e+05	0.020848
3.89e+05	0.021061
3.9e+05	0.021278
3.91e+05	0.021495
3.92e+05	0.021708
3.93e+05	0.021925
3.94e+05	0.02214
3.95e+05	0.022353
3.96e+05	0.02257
3.97e+05	0.022781
3.98e+05	0.022994
3.99e+05	0.02321
4e+05	0.023419
4.01e+05	0.023631
4.02e+05	0.023845
4.03e+05	0.024053
4.04e+05	0.024266
4.05e+05	0.024477
4.06e+05	0.024685
4.07e+05	0.024897
4.08e+05	0.025105
4.09e+05	0.025314
4.1e+05	0.025525
4.11e+05	0.025731
4.12e+05	0.025939
4.13e+05	0.02615
4.14e+05	0.026354
4.15e+05	0.026561
4.16e+05	0.026771
4.17e+05	0.026974
4.18e+05	0.027181
4.19e+05	0.027388
4.2e+05	0.027591
4.21e+05	0.027797
4.22e+05	0.028003
4.23e+05	0.028205
4.24e+05	0.02841
4.25e+05	0.028615
4.26e+05	0.028816
4.27e+05	0.029021
4.28e+05	0.029224
4.29e+05	0.029425
4.3e+05	0.029628
4.31e+05	0.02983
4.32e+05	0.03003
4.33e+05	0.030233
4.34e+05	0.030434
4.35e+05	0.030633
4.36e+05	0.030835
4.37e+05	0.031035
4.38e+05	0.031234
4.39e+05	0.031434
4.4e+05	0.031634
4.41e+05	0.031831
4.42e+05	0.032031
4.43e+05	0.03223
4.44e+05	0.032427
4.45e+05	0.032625
4.46e+05	0.032824
4.47e+05	0.033019
4.48e+05	0.033217
4.49e+05	0.033415
4.5e+05	0.033609
4.51e+05	0.033806
4.52e+05	0.034004
4.53e+05	0.034197
4.54e+05	0.034393
4.55e+05	0.03459
4.56e+05	0.034783
4.57e+05	0.034977
4.58e+05	0.035174
4.59e+05	0.035366
4.6e+05	0.035559
4.61e+05	0.035755
4.62e+05	0.035948
4.63e+05	0.03614
4.64e+05	0.036333
4.65e+05	0.036527
4.66e+05	0.036718
4.67e+05	0.03691
4.68e+05	0.037104
4.69e+05	0.037294
4.7e+05	0.037485
4.71e+05	0.037678
4.72e+05	0.037867
4.73e+05	0.038058
4.74e+05	0.03825
4.75e+05	0.03844
4.76e+05	0.038628
4.77e+05	0.038819
4.78e+05	0.03901
4.79e+05	0.039197
4.8e+05	0.039387
4.81e+05	0.039578
4.82e+05	0.039765
4.83e+05	0.039953
4.84e+05	0.040142
4.85e+05	0.04033
4.86e+05	0.040517
4.87e+05	0.040705
4.88e+05	0.040894
4.89e+05	0.041079
4.9e+05	0.041266
4.91e+05	0.041455
4.92e+05	0.04164
4.93e+05	0.041826
4.94e+05	0.042013
4.95e+05	0.0422
4.96e+05	0.042384
4.97e+05	0.04257
4.98e+05	0.042757
4.99e+05	0.04294
5e+05	0.043125
